,vib_max,vib_min,vib_cur,accumulativeprofit,mins_mean_30,mins_ratio,cur_price,beginyear
SZ002617,0.222536206288,0.0,0.0201884253028,4.24912010593,8.138,1.85303514377,15.08,2011
SH600176,0.221116639027,0.0,0.0330477356181,33.8030379213,3.80633333333,4.33488046239,16.5,2000
SZ300044,0.22199488491,0.0,0.0376569037657,2.61085608292,7.30233333333,2.33487013283,17.05,2010
SZ002380,0.222334257625,0.0,0.0344827586207,0.732801601786,15.771,1.11470420392,17.58,2010
SH600876,0.222222222222,0.0,0.150510204082,3.58166800278,1.87233333333,11.2052697169,20.98,2000
SZ300176,0.222608695652,0.0,0.0325049249886,8.35024232544,9.15833333333,14.798544131,135.53,2011
SZ002142,0.208308248043,0.00437158469945,0.0221307256819,1.71800950118,6.54,3.03669724771,19.86,2007
SH603868,0.120401337793,0.0,0.0272638753651,2.47954990789,42.7666666667,1.44809041309,61.93,2016
SH600271,0.361754385965,0.0,0.0379686758424,10.7195151407,12.678,1.70610506389,21.63,2003
SH603926,0.200163398693,0.0,0.0165425971878,0.836953230436,24.2083333333,1.01163511188,24.49,2017
SH603377,0.200203252033,0.0,0.0314331379861,1.6593065982,30.7933333333,1.25027062135,38.5,2016
SH603978,0.199888641425,0.0,0.0372876857749,1.78571740976,57.3616666667,1.34183688294,76.97,2017
SH600605,0.247467438495,0.0,0.045,1.55814152562,4.554,2.65920070268,12.11,2000
SZ000056,0.219742063492,0.0,0.0348837209302,5.02453073639,2.87933333333,4.60870571892,13.27,2000
SZ300004,0.828789211375,0.0,0.113766730402,1.09590722816,10.0126666667,1.1285704774,11.3,2009
SH603725,0.150905432596,0.0,0.0398572278406,1.35699297166,17.0453333333,1.0167005632,17.33,2017
SH600458,0.219143576826,0.0,0.0189798339265,2.88495336387,2.92533333333,2.919325433,8.54,2002
SH603538,0.178764247151,0.0,0.0741965973535,1.085002169,25.0133333333,0.893123667377,22.34,2017
SZ300278,0.199675324675,0.0,0.103971962617,4.0387735603,7.37333333333,2.32188065099,17.12,2011
SH603398,0.192019950125,0.0,0.0475095785441,1.47160259681,15.4883333333,0.864521682987,13.39,2015
SH603393,0.200062519537,0.0,0.0484848484848,0.858962642129,34.1016666667,0.949806949807,32.39,2016
SZ300662,0.199745547074,0.0,0.0547945205479,2.19135492018,17.5196666667,1.18381247741,20.74,2017
SH600666,0.222442899702,0.0,0.0134106560348,6.71548136888,3.36066666667,8.28407062091,27.84,2000
SZ300064,0.212192262603,0.0,0.201776649746,1.18954338929,4.33533333333,1.97447332001,8.56,2010
SZ300067,0.222488038278,0.0,0.0329289428076,1.23005211872,5.82533333333,1.02311741817,5.96,2010
SH603708,0.19975565058,0.0,0.0721393034826,1.44221430411,15.519,1.37315548682,21.31,2016
SZ002799,0.164932362123,0.0,0.0294784580499,1.73153645207,15.0833333333,0.883756906077,13.33,2016
SZ000796,0.222956234517,0.0,0.0264591439689,1.77321270248,2.46366666667,5.23609795697,12.9,2000
SZ000793,0.205128205128,0.0,0.109523809524,2.23866908066,2.67366666667,3.14175289864,8.4,2000
SZ000533,0.222222222222,0.0,0.0168776371308,0.925501186733,2.09266666667,4.60178400765,9.63,2000
SZ000534,0.221757322176,0.0,0.0420634920635,4.18388674705,2.39,5.46025104603,13.05,2000
SZ002450,0.268035516093,0.0,0.0491543340381,14.0083644368,15.713,1.25883026793,19.78,2010
SZ002147,0.194368131868,0.0,0.03125,1.08206768874,4.615,3.19826652221,14.76,2007
SZ002143,0.222129783694,0.0,0.114143920596,1.28522887696,4.335,2.78892733564,12.09,2007
SH600749,0.21288209607,0.0,0.0595399188092,1.78521365041,3.026,5.0727032386,15.35,2000
SH600866,0.206043956044,0.0,0.0114942528736,1.24173307822,1.86866666667,2.32786300392,4.35,2000
SH600393,0.21107266436,0.0,0.0388513513514,1.21274728507,2.232,2.74641577061,6.13,2001
SH600399,0.222222222222,0.0,0.016393442623,1.21307014527,2.704,2.03402366864,5.5,2000
SH600648,0.219088937093,0.0,0.025027203482,1.62378585606,4.71766666667,3.97018300007,18.73,2000
SZ300049,0.220936875179,0.0,0.024371667936,1.36062560649,9.531,1.40069247718,13.35,2010
SZ002005,0.248690044337,0.0,0.00921658986175,1.35125241615,2.39833333333,1.81792911744,4.36,2004
SZ002004,0.217021276596,0.0,0.015988372093,5.90959054332,6.09266666667,1.14399824926,6.97,2004
SZ002260,0.354120267261,0.0,0.0768581081081,2.0363561016,4.45066666667,2.68723786699,11.96,2008
SZ002263,0.218793828892,0.0,0.106617647059,1.12644187701,2.85933333333,1.0352063418,2.96,2008
SZ000515,0.208754208754,0.0,0.0279813457695,6.20546762261,2.89466666667,5.28212805159,15.29,2000
SZ000516,0.212105263158,0.0,0.0446808510638,6.40839560231,3.665,1.33424283765,4.89,2000
SZ300239,0.542857142857,0.0,0.0201096892139,1.09619128841,5.17866666667,1.07363542739,5.56,2011
SZ300231,0.219638242894,0.0,0.0957446808511,4.0024415783,9.864,0.996553122466,9.83,2011
SH600807,0.2224797219,0.0,0.0788643533123,2.39066193838,1.59566666667,6.27324002507,10.01,2000
SH600802,0.222826086957,0.0,0.0359116022099,1.26058615616,1.96966666667,3.7011338636,7.29,2000
SH600117,0.222547584187,0.0,0.0181818181818,0.805673459793,2.53533333333,2.18906126742,5.55,2000
SH600119,0.221949221949,0.0,0.0377192982456,1.74272655499,2.486,4.72646822204,11.75,2000
SZ300186,0.222222222222,0.0,0.0924731182796,4.72780291736,7.10266666667,6.43701896002,45.72,2011
SZ002584,0.221898417985,0.0,0.120521172638,3.1372971707,7.81533333333,2.19056555489,17.12,2011
SZ000757,0.454545454545,0.0,0.017316017316,1.21490639323,1.58433333333,4.43719755944,7.03,2000
SZ000573,0.256756756757,0.0,0.0141129032258,0.897262604563,1.92466666667,2.57706962245,4.96,2000
SZ000578,0.21375,0.0,0.048951048951,0.697396284466,2.74833333333,8.89266221953,24.44,2000
SH600568,0.149457802923,0.0,0.120184899846,2.25594825093,3.43366666667,1.89010775653,6.49,2001
SZ002103,0.219367588933,0.0,0.0446808510638,1.66154125853,3.75166666667,2.51888049756,9.45,2007
SZ002451,0.221247563353,0.0,0.11106870229,4.80891617587,6.20433333333,4.22285499382,26.2,2010
SZ002547,0.222222222222,0.0,0.0187845303867,2.58462903507,7.908,1.16211431462,9.19,2011
SH600179,0.222421524664,0.0,0.117849462366,4.767316879,2.52833333333,9.195781147,23.25,2000
SH600682,0.222780569514,0.0,0.115384615385,16.1689776544,4.482,7.42525658188,33.28,2000
SH600685,0.222348269994,0.0,0.0152091254753,8.29661142467,2.67766666667,9.95642972737,26.66,2000
SH601558,0.223529411765,0.0,0.014598540146,0.0872221690966,1.35033333333,1.02196988398,1.38,2011
SZ300372,0.223844282238,0.0,0.0684931506849,0.12828041978,1.641,0.901889092017,1.48,2014
SZ002739,0.212195121951,0.0,0.0242078331037,3.38322007006,49.613,1.0489186302,52.04,2015
SZ002738,0.222177091795,0.0,0.0314285714286,4.2875043021,18.015,1.59089647516,28.66,2014
SH603309,0.204867724868,0.0,0.0141402714932,1.63876478859,17.3136666667,1.03097745519,17.85,2015
SZ300146,0.222056631893,0.0,0.0391330523781,3.03150953327,10.8236666667,1.56416494718,16.93,2010
SH600753,0.222078760491,0.0,0.117193523516,1.61444717323,2.339,12.3557075673,28.9,2000
SH603318,0.222201630838,0.0,0.0342815463166,4.6372169241,11.1593333333,1.26441244997,14.11,2015
SZ002565,0.221714285714,0.0,0.0176991150442,0.915667503737,5.75666666667,0.990156340475,5.7,2011
SH600378,0.222162452932,0.0,0.0405709992487,1.30234125623,3.064,4.45496083551,13.65,2001
SH600157,0.215053763441,0.0,0.0401234567901,2.45354596931,2.368,1.41891891892,3.36,2000
SH600150,0.22035589556,0.0,0.0206355757326,12.53560912,5.41633333333,4.55474183027,24.67,2000
SZ002113,0.220779220779,0.0,0.118006103764,3.68993893046,3.28466666667,2.99269332251,9.83,2007
SZ000820,0.21714922049,0.0,0.0796992481203,0.637457152511,2.04366666667,6.57152177459,13.43,2000
SZ300411,0.199869791667,0.0,0.00855920114123,3.88513844937,22.2393333333,1.58952606493,35.35,2014
SZ300410,0.222173339199,0.0,0.0180831826401,5.44540328515,29.588,1.14066513451,33.75,2014
SZ300297,0.191126279863,0.0,0.0323928944619,2.88680979432,9.08433333333,1.06557076285,9.68,2012
SZ002384,0.217511013216,0.0,0.0537592520452,1.90274043567,8.01633333333,3.24213064992,25.99,2010
SZ002366,0.222222222222,0.0,0.103488372093,2.2473181269,7.07833333333,3.73675535672,26.45,2010
SZ000540,0.262488646685,0.0,0.0347705146036,10.4414780795,1.81,4.06077348066,7.35,2000
SZ002507,0.910828025478,0.0,0.0598765432099,2.11891124654,10.8633333333,1.54372506904,16.77,2010
SZ002501,0.220984215413,0.0,0.0100334448161,1.43909647549,8.98633333333,1.00819763344,9.06,2010
SZ000547,0.221587664192,0.0,0.0301602262017,4.6651061397,3.11933333333,3.47189570421,10.83,2000
SZ300337,0.199741435036,0.0,0.114568599717,1.87421543301,5.66533333333,1.28853847964,7.3,2012
SZ002770,0.222370617696,0.0,0.0237529691211,1.65611034298,4.38933333333,0.981925880923,4.31,2015
SZ002198,0.22210184182,0.0,0.0,2.40307018423,6.45966666667,1.61308633056,10.42,2007
SZ002592,0.222373188406,0.0,0.113386613387,2.03525986457,8.39233333333,2.6559955515,22.29,2011
SZ300290,0.212352268395,0.0,0.0595419847328,1.52414431297,7.97766666667,0.84485856349,6.74,2012
SH600051,0.221778221778,0.0,0.00930713547053,1.75010648776,3.19233333333,3.0541923358,9.75,2000
SZ000739,0.222222222222,0.0,0.0415224913495,3.12379357146,3.09166666667,1.92129380054,5.94,2000
SZ000594,0.22131147541,0.0,0.162162162162,0.239923846001,1.513,0.852610707204,1.29,2000
SH600662,0.22206095791,0.0,0.032,2.25617257352,3.283,1.54431922023,5.07,2000
SZ300103,0.221815965874,0.0,0.0424028268551,1.310271957,6.89633333333,2.5607810914,17.66,2010
SH603690,0.197115384615,0.0,0.0356347438753,7.35903670904,9.43366666667,1.93880074909,18.29,2017
SZ002345,0.220839813375,0.0,0.0102899906455,1.81093861045,8.48333333333,1.26719056974,10.75,2010
SZ002341,0.216388225935,0.0,0.0366449511401,3.44054520563,8.43066666667,2.95350308398,24.9,2010
SZ002699,0.222291407223,0.0,0.0374655647383,6.54840516119,13.55,1.38450184502,18.76,2012
SH600997,0.211604095563,0.0,0.0297723292469,1.59399957462,4.325,1.3225433526,5.72,2004
SZ000693,0.210272873194,0.0,0.104166666667,0.980285355659,11.8213333333,1.0574103316,12.5,2014
SZ000033,0.182352941176,0.0,0.11320754717,0.325602273413,1.73266666667,0.981146594844,1.7,2000
SZ300312,0.208347025961,0.0,0.0992647058824,1.06645705509,10.0546666667,0.811563453123,8.16,2012
SZ300317,0.222222222222,0.0,0.063025210084,2.73872852851,6.65633333333,1.78777104512,11.9,2012
SH600290,0.222104426186,0.0,0.107020547945,1.43056436138,4.048,2.88537549407,11.68,2000
SH603659,0.145557655955,0.0,0.0781290156772,1.66683517459,44.452,0.892648249798,39.68,2017
SH600076,0.222490931076,0.0,0.1004784689,1.19606480376,1.559,4.07312379731,6.35,2000
SH600070,0.22314911366,0.0,0.0296052631579,4.80357179291,3.09333333333,3.01939655172,9.34,2000
SZ300128,0.210849539406,0.0,0.103406326034,1.88376053768,7.874,1.15189230378,9.07,2010
SZ002321,0.211372064277,0.0,0.0,0.535125660155,4.79066666667,1.76593376009,8.46,2009
SZ002509,0.547987616099,0.0,0.153275648949,2.62894989252,8.63366666667,0.937029458322,8.09,2010
SZ000415,0.22,0.0,0.015625,1.30700439429,2.505,2.33133732535,5.84,2000
SH600711,0.221811460259,0.0,0.0526315789474,3.55267929067,3.70733333333,2.33321345082,8.65,2000
SZ002622,0.222134387352,0.0,0.11673151751,2.77290267118,9.50933333333,1.35130398205,12.85,2011
SH600270,0.217459487716,0.0,0.01642228739,3.28155454696,5.40666666667,3.19605425401,17.28,2000
SZ002303,0.19590268886,0.0,0.0235294117647,1.61976204896,6.42866666667,1.06553976978,6.85,2009
SZ002301,0.174640217814,0.0,0.123417721519,1.71260628292,4.853,3.25571811251,15.8,2009
SZ002309,0.183533447684,0.0,0.0703592814371,0.861526212203,9.413,1.5191756082,14.3,2009
SZ300444,0.22218349743,0.0,0.0735294117647,2.01928075367,18.4416666667,0.921825576141,17.0,2015
SH600485,0.222101252041,0.0,0.121232876712,1.43410393786,4.85866666667,3.00493962678,14.6,2003
SH600733,0.218905472637,0.0,0.0,2.5616706472,2.947,17.8791991856,52.69,2000
SH600735,0.454368932039,0.0,0.0716577540107,3.1549240693,2.222,4.29792979298,9.55,2000
SH600734,0.275862068966,0.0,0.0150053590568,2.77054989784,2.87433333333,3.27032355329,9.4,2008
SZ002580,0.211340206186,0.0,0.0168067226891,1.26899135894,7.27833333333,1.14998855049,8.37,2011
SH600257,0.206281227695,0.0,0.016393442623,2.29421856161,2.25933333333,3.2753024491,7.4,2000
SH600255,0.219761499148,0.0,0.103448275862,1.12383979583,2.703,1.16907140215,3.16,2000
SH603021,0.222343621961,0.0,0.0340425531915,2.00746204483,10.0373333333,0.956429330499,9.6,2015
SH600122,0.221945137157,0.0,0.0276854928018,1.85246479947,3.43966666667,2.63688341894,9.07,2000
SH601619,0.198675496689,0.0,0.0664961636829,3.96008945081,6.13166666667,1.28839358521,7.9,2017
SZ300523,0.2,0.0,0.0854684138471,2.93147238198,37.4263333333,1.46420969193,54.8,2016
SZ002122,0.220228384992,0.0,0.127208480565,0.878831220707,3.74533333333,2.26682093272,8.49,2007
SZ002121,0.192598487863,0.0,0.0764411027569,4.27168058483,6.686,1.28477415495,8.59,2007
SH600936,0.199652777778,0.0,0.0132669983416,0.903591154181,5.96466666667,1.01933609031,6.08,2016
SZ002851,0.111707317073,0.0,0.0780473545747,2.11915542338,31.815,1.1472575829,36.5,2017
SZ002857,0.199837530463,0.0,0.0237014624307,1.38853363681,22.4126666667,0.892798715012,20.01,2017
SZ000632,0.21554770318,0.0,0.0173010380623,1.68375186842,2.08133333333,2.78187059577,5.79,2000
SH600757,0.222339304531,0.0,0.0219619326501,0.472012824019,1.905,3.6062992126,6.87,2000
SH600751,0.673913043478,0.0,0.089722675367,0.399817601759,1.90266666667,3.41100210231,6.49,2000
SH603636,0.222358974359,0.0,0.0514285714286,2.08768832663,10.0373333333,1.07498671626,10.79,2014
SZ002442,0.220338983051,0.0,0.0555050045496,1.49686951886,3.88966666667,2.97711886194,11.58,2010
SZ002447,0.20341047503,0.0,0.0352941176471,2.40421854967,5.32333333333,1.12899185974,6.01,2010
SH600581,0.478149100257,0.0,0.0331034482759,3.76966936154,2.66933333333,5.50324675325,14.69,2002
SZ300090,0.222368421053,0.0,0.0676855895197,2.94234440668,7.85233333333,1.17672029545,9.24,2010
SZ002619,0.222222222222,0.0,0.169590643275,2.25611574911,6.35733333333,0.943791946309,6.0,2011
SZ002613,0.221453287197,0.0,0.0243161094225,0.672861612229,3.18833333333,1.0412963931,3.32,2011
SZ000962,0.372950819672,0.0,0.0505780346821,0.595536694262,3.68133333333,1.95309670409,7.19,2000
SZ000616,0.223752151463,0.0,0.0147928994083,3.4885503816,2.756,1.24092888244,3.42,2000
SZ000619,0.222793487575,0.0,0.0126050420168,2.00619545309,3.622,1.99061292104,7.21,2000
SH600777,0.221186440678,0.0,0.0382165605096,2.60906960586,2.352,1.38180272109,3.25,2000
SZ300392,0.199872286079,0.0,0.0418702023726,2.40709101943,14.3196666667,1.04262203496,14.93,2014
SZ300390,0.222173531989,0.0,0.119024390244,3.1832435324,6.22066666667,1.6622012646,10.34,2014
SH603033,0.199905033238,0.0,0.0751964085297,1.05364406831,18.1713333333,1.03734820413,18.85,2016
SH603032,0.200860832138,0.0,0.0532945736434,6.47365237897,23.1453333333,2.34431706896,54.26,2017
SZ002137,0.19976004799,0.0,0.122544434051,1.07994128575,3.86966666667,2.95632698768,11.44,2007
SZ002427,0.242028985507,0.0,0.110396570204,3.18345510334,5.29233333333,5.28878251559,27.99,2010
SZ002423,0.221402214022,0.0,0.035100286533,1.40996202292,5.90433333333,2.43719302207,14.39,2010
SZ002428,0.218405703176,0.0,0.0366666666667,1.08469729245,10.102,1.23044941596,12.43,2010
SZ300039,0.222891566265,0.0,0.0186335403727,1.50223476801,6.20433333333,1.04765486488,6.5,2010
SH600973,0.222,0.0,0.0313199105145,2.74969317355,4.44833333333,1.03184713376,4.59,2004
SZ002604,0.200873362445,0.0,0.0344827586207,0.881823901076,8.82966666667,0.989844841255,8.74,2011
SH600794,0.224066390041,0.0,0.0443925233645,4.57274779445,2.748,1.61935953421,4.45,2000
SH600798,0.222873900293,0.0,0.0120724346076,1.01363922276,2.97466666667,1.68758404303,5.02,2000
SZ000498,0.436265709156,0.0,0.0109375,0.590218246552,1.71733333333,3.73835403727,6.42,2000
SZ002520,0.221968833143,0.0,0.0946502057613,1.76185003295,8.35233333333,1.23558287105,10.32,2010
SH601328,0.16,0.00338983050847,0.00788643533123,0.773643074496,3.68933333333,1.72930972172,6.38,2007
SH603758,0.199845679012,0.0,0.0752521334368,0.885636054486,12.1846666667,1.13175028725,13.79,2017
SH600401,0.272384542884,0.0,0.0,0.202757565198,1.08233333333,0.803818909763,0.87,2003
SZ002212,0.222014925373,0.0,0.0,1.78951877464,3.888,4.0200617284,15.63,2008
SZ002213,0.222652468538,0.0,0.110662358643,1.77008419938,5.27433333333,2.34721607786,12.38,2008
SZ300240,0.505042016807,0.0,0.0231267345051,1.13780385631,8.511,1.28774527083,10.96,2011
SZ300246,0.198053163609,0.0,0.0893150684932,1.68848757098,12.5236666667,1.56503686354,19.6,2011
SZ000978,0.222668004012,0.0,0.00918635170604,0.917391270509,5.34333333333,1.42981908921,7.64,2000
SH600614,0.222400642312,0.0,0.0549450549451,7.54743604746,4.38966666667,2.3145265396,10.16,2000
SZ000029,0.223602484472,0.0,0.0805687203791,1.61047639657,2.45666666667,4.51424694708,11.09,2000
SH601872,0.222442899702,0.0,0.0125628140704,0.610547448358,1.94133333333,2.06043956044,4.0,2006
SH601877,0.168435951875,0.00605449041372,0.0368754956384,1.53678532859,13.098,1.96671247519,25.76,2010
SZ000022,0.222841225627,0.0,0.0280569514238,8.40977297085,7.97733333333,3.02607387598,24.14,2000
SZ000024,0.222139673105,0.0,0.0430025445293,15.8464263759,6.89133333333,5.87694688981,40.5,2000
SZ300032,0.22202166065,0.0,0.0213235294118,2.14960523935,13.107,1.05973907073,13.89,2009
SZ002523,0.215942028986,0.0,0.0196463654224,1.17164046741,4.181,1.23415450849,5.16,2010
SZ002524,0.255503875969,0.0,0.0289389067524,0.685498062281,5.61666666667,1.13056379822,6.35,2010
SH603222,0.222360248447,0.0,0.0,2.30691134523,13.8846666667,0.87506602007,12.15,2015
SZ002692,0.222222222222,0.00264375413087,0.111233480176,2.27844133318,6.40033333333,1.41867611062,9.08,2012
SZ000900,0.198312236287,0.0,0.0145867098865,4.95809054841,4.635,1.34627831715,6.24,2000
SZ000908,0.221930400525,0.0,0.0267857142857,1.69440012931,1.633,3.48438456828,5.69,2000
SH600423,0.218965517241,0.0,0.051724137931,1.9527490347,3.76966666667,1.28128039614,4.83,2003
SZ300382,0.219451371571,0.0,0.0583333333333,1.55919054002,13.2146666667,1.04051054384,13.75,2014
SH603508,0.144344777812,0.0,0.0244244806289,0.757074909025,36.3086666667,1.0016892202,36.37,2015
SZ300266,0.18447027857,0.0,0.0,8.81919745927,12.4543333333,1.6050638332,19.99,2011
SZ300659,0.199740596628,0.0,0.0419238683128,2.18044656307,29.167,1.37861281585,40.21,2017
SZ300656,0.199786324786,0.0,0.0295182904745,2.5566660516,36.151,1.56759149125,56.67,2017
SH600854,0.208333333333,0.0,0.0182555780933,0.513957215199,3.549,1.40039447732,4.97,2009
SH600856,0.22089721749,0.0,0.131918819188,2.51741062702,2.41633333333,4.71375362119,11.39,2000
SZ002312,0.222365452788,0.0,0.037147102526,1.88711286142,5.572,1.21859296482,6.79,2009
SZ000046,0.223107569721,0.0,0.0372272143774,4.51239976359,2.76633333333,2.86299554163,7.92,2000
SH601818,0.217277486911,0.00404858299595,0.00719424460432,1.34282848473,2.40866666667,1.73955161915,4.19,2010
SH603718,0.206816421379,0.0,0.113146551724,2.17188667511,10.6043333333,0.875113947129,9.28,2015
SZ002033,0.198800342759,0.0,0.0259433962264,4.44897454756,7.50866666667,1.14001598153,8.56,2004
SZ002034,0.220043572985,0.0,0.0202173913043,7.69998806014,3.88233333333,11.9747574483,46.49,2004
SZ002256,0.298571428571,0.0,0.0357941834452,3.87400275048,4.21833333333,1.0881074674,4.59,2008
SZ002252,0.219887237314,0.0,0.0108583247156,22.4141271248,12.3156666667,1.58659701735,19.54,2008
SZ002259,0.223404255319,0.0,0.0296684118674,2.03921492651,2.95166666667,1.99887069452,5.9,2008
SH603866,0.168526130358,0.0,0.0270022883295,2.30713692413,29.7613333333,1.50094081806,44.67,2015
SZ000521,0.221843003413,0.0,0.0205479452055,1.12498541853,1.99633333333,2.22908665887,4.45,2000
SZ000522,0.21322537112,0.0,0.0415224913495,7.01791760434,3.37333333333,6.89822134387,23.27,2000
SZ000527,0.166240409207,0.0,0.0441070137383,10.0212285004,4.72833333333,2.96510398308,14.02,2000
SZ002154,0.320512820513,0.0,0.016077170418,0.717889241575,3.09666666667,1.01076426265,3.13,2007
SH603520,0.130632492766,0.0,0.0759723736823,1.67268788944,27.083,1.06893623306,28.95,2016
